iter	Logloss
481	0.0005178387129
482	0.0005178367221
483	0.0005178341892
484	0.000517832053
485	0.0005178297766
486	0.0005178287168
487	0.0005178268589
488	0.0005178239554
489	0.0005178230822
490	0.0005178197347
491	0.0005178130857
492	0.0005178083959
493	0.0005178063783
494	0.0005178048955
495	0.0005178016007
496	0.0005177992976
497	0.0005177992976
498	0.0005177980474
499	0.0005177940835
500	0.0005177860443
501	0.0005177860443
502	0.0005177836393
503	0.0005177802505
504	0.0005177785853
505	0.0005177771412
506	0.0005177771412
507	0.0005177752572
508	0.0005177738331
509	0.0005177738331
510	0.0005177704588
511	0.0005177683688
512	0.0005177644752
513	0.0005177644752
514	0.000517757789
515	0.000517756525
516	0.0005177453271
517	0.0005177414775
518	0.0005177402619
519	0.0005177353603
520	0.0005177325564
521	0.0005177305849
522	0.0005177265809
523	0.0005177174234
524	0.0005177161627
525	0.0005177095123
526	0.0005177082401
527	0.0005177057
528	0.0005177031964
529	0.0005176997425
530	0.0005176969408
531	0.0005176948787
532	0.0005176932176
533	0.0005176911578
534	0.0005176891074
535	0.0005176874717
536	0.0005176849441
537	0.0005176829859
538	0.0005176829859
539	0.0005176811866
540	0.0005176760818
541	0.0005176752237
542	0.0005176752237
543	0.000517674406
544	0.0005176735882
545	0.0005176715819
546	0.0005176695488
547	0.0005176686961
548	0.0005176647997
549	0.0005176638259
550	0.0005176559346
551	0.0005176549563
552	0.0005176516057
553	0.0005176516057
554	0.0005176490905
555	0.0005176481174
556	0.0005176464669
557	0.0005176431824
558	0.0005176411848
559	0.0005176391037
560	0.0005176382686
561	0.0005176374277
562	0.0005176356679
563	0.0005176356679
564	0.0005176345648
565	0.0005176326243
566	0.0005176285195
567	0.0005176272455
568	0.0005176264276
569	0.000517623092
570	0.0005176211117
571	0.0005176141153
572	0.0005176039392
573	0.0005176019771
574	0.0005175980535
575	0.0005175929765
576	0.0005175879458
577	0.0005175859674
578	0.0005175825991
579	0.0005175792721
580	0.0005175780195
581	0.0005175760531
582	0.00051757213
583	0.0005175678981
584	0.0005175643861
585	0.0005175643861
586	0.0005175643861
587	0.0005175610071
588	0.0005175560048
589	0.0005175540198
590	0.0005175489158
591	0.0005175464023
592	0.0005175447275
593	0.0005175407553
594	0.0005175394968
595	0.0005175355422
596	0.0005175335655
597	0.0005175285052
598	0.0005175251829
599	0.0005175201641
600	0.0005175201641
601	0.0005175201641
602	0.0005175162339
603	0.0005175111061
604	0.0005175111061
605	0.0005175091188
606	0.0005175040648
607	0.0005175015387
608	0.0005174965039
609	0.0005174965039
610	0.0005174897324
611	0.0005174872029
612	0.0005174855439
613	0.0005174842944
614	0.0005174826334
615	0.000517480656
616	0.0005174790198
617	0.0005174777703
618	0.0005174726434
619	0.0005174706714
620	0.0005174655376
621	0.0005174629965
622	0.0005174596634
623	0.000517458827
624	0.000517458827
625	0.0005174520568
626	0.0005174508089
627	0.0005174468787
628	0.0005174443533
629	0.0005174423864
630	0.0005174398456
631	0.0005174346937
632	0.0005174321571
633	0.0005174311579
634	0.0005174261661
635	0.0005174236515
636	0.0005174185853
637	0.0005174173416
638	0.0005174173416
639	0.0005174153559
640	0.0005174153559
641	0.0005174153559
642	0.0005174085981
643	0.0005174085981
644	0.00051740604
645	0.000517400983
646	0.0005173990098
647	0.0005173970452
648	0.0005173953688
649	0.0005173941094
650	0.0005173928658
651	0.0005173908994
652	0.0005173859014
653	0.0005173833655
654	0.0005173783596
655	0.0005173770895
656	0.0005173745782
657	0.0005173694728
658	0.0005173645011
659	0.0005173606119
660	0.0005173580888
661	0.0005173478392
662	0.0005173465629
663	0.0005173387342
664	0.0005173367442
665	0.0005173328056
666	0.0005173315484
667	0.0005173214016
668	0.0005173188539
669	0.0005173162971
670	0.0005173061511
671	0.0005173061511
672	0.0005173049055
673	0.0005172998425
674	0.0005172998425
675	0.0005172896975
676	0.000517288446
677	0.0005172859239
678	0.0005172758683
679	0.0005172746054
680	0.0005172706477
681	0.0005172604208
682	0.0005172552998
683	0.0005172552998
684	0.0005172552998
685	0.0005172502525
686	0.0005172400268
687	0.0005172387632
688	0.0005172336168
689	0.000517223392
690	0.0005172132195
691	0.0005172132195
692	0.0005172119668
693	0.0005172094556
694	0.000517206922
695	0.0005172060907
696	0.0005172048322
697	0.0005172023109
698	0.0005171997769
699	0.0005171972217
700	0.0005171921922
701	0.0005171896242
702	0.0005171883595
703	0.000517187101
704	0.0005171820008
705	0.0005171807501
706	0.0005171794932
707	0.0005171743674
708	0.0005171704763
709	0.0005171654812
710	0.0005171642289
711	0.0005171642289
712	0.0005171629721
713	0.0005171552012
714	0.0005171542162
715	0.0005171441831
716	0.0005171416378
717	0.0005171366434
718	0.0005171353913
719	0.0005171341269
720	0.0005171240117
721	0.0005171189868
722	0.000517117022
723	0.0005171157513
724	0.0005171157513
725	0.0005171131843
726	0.00051710925
727	0.0005171041072
728	0.0005171041072
729	0.0005171001489
730	0.0005170950509
731	0.0005170900095
732	0.0005170900095
733	0.0005170860387
734	0.0005170840482
735	0.0005170820487
736	0.0005170820487
737	0.0005170795392
738	0.0005170795392
739	0.0005170745414
740	0.0005170732852
741	0.0005170693093
742	0.0005170653273
743	0.0005170551987
744	0.0005170551987
745	0.0005170532289
746	0.0005170512569
747	0.0005170499891
748	0.0005170487332
749	0.0005170474693
750	0.0005170461887
751	0.0005170461887
752	0.0005170422665
753	0.0005170372248
754	0.0005170372248
755	0.0005170359736
756	0.0005170359736
757	0.0005170347059
758	0.0005170347059
759	0.0005170347059
760	0.0005170334485
761	0.0005170334485
762	0.0005170284273
763	0.0005170258835
764	0.0005170258835
765	0.0005170258835
766	0.0005170233177
767	0.0005170208112
768	0.0005170208112
769	0.0005170107142
770	0.0005170107142
771	0.0005170056734
772	0.0005170031299
773	0.00051700186
774	0.0005170005925
775	0.0005170005925
776	0.0005170005925
777	0.0005169993315
778	0.000516998068
779	0.0005169929963
780	0.000516990453
781	0.0005169891832
782	0.0005169841929
783	0.0005169791042
784	0.0005169740845
785	0.0005169730979
786	0.0005169680096
787	0.0005169680096
788	0.0005169667522
789	0.0005169642464
790	0.000516954191
791	0.0005169441362
792	0.0005169416064
793	0.0005169390886
794	0.0005169378255
795	0.0005169365585
796	0.0005169365585
797	0.0005169314463
798	0.0005169301769
799	0.0005169289139
800	0.0005169276533
801	0.0005169225414
802	0.000516917464
803	0.0005169162035
804	0.0005169149366
805	0.0005169097991
806	0.0005169072697
807	0.0005169033502
808	0.0005169033502
809	0.0005169020898
810	0.0005169020898
811	0.000516900823
812	0.0005168995562
813	0.000516897027
814	0.000516897027
815	0.000516897027
816	0.000516897027
817	0.000516897027
818	0.0005168919892
819	0.0005168919892
820	0.0005168919892
821	0.0005168869127
822	0.0005168869127
823	0.0005168843829
824	0.0005168793708
825	0.0005168783969
826	0.0005168733207
827	0.0005168708021
828	0.0005168682725
829	0.0005168682725
830	0.0005168631966
831	0.0005168619404
832	0.0005168619404
833	0.0005168619404
834	0.0005168606738
835	0.0005168594073
836	0.0005168581408
837	0.0005168568719
838	0.0005168556054
839	0.0005168556054
840	0.000516853064
841	0.0005168505226
842	0.0005168492601
843	0.0005168392231
844	0.0005168392231
845	0.0005168366947
846	0.0005168341663
847	0.0005168341663
848	0.0005168341663
849	0.0005168341663
850	0.0005168328976
851	0.0005168303565
852	0.0005168303565
853	0.0005168278154
854	0.0005168265467
855	0.0005168265467
856	0.0005168252804
857	0.0005168202056
858	0.0005168176647
859	0.0005168176647
860	0.0005168176647
861	0.0005168176647
862	0.0005168176647
863	0.0005168176647
864	0.0005168125902
865	0.0005168125902
866	0.0005168125902
867	0.0005168125902
868	0.0005168100614
869	0.0005168100614
870	0.0005168100614
871	0.0005168100614
872	0.0005168100614
873	0.0005168100614
874	0.0005168100614
875	0.0005168100614
876	0.0005168100614
877	0.0005168100614
878	0.0005168100614
879	0.0005168100614
880	0.0005168100614
881	0.0005168100614
882	0.0005168100614
883	0.0005168100614
884	0.0005168100614
885	0.0005168075206
886	0.0005168075206
887	0.0005168024463
888	0.0005168011802
889	0.0005168011802
890	0.0005168011802
891	0.0005168011802
892	0.0005167999141
893	0.0005167999141
894	0.0005167999141
895	0.0005167999141
896	0.0005167999141
897	0.0005167999141
898	0.0005167973735
899	0.0005167973735
900	0.0005167973735
901	0.0005167973735
902	0.0005167973735
903	0.0005167973735
904	0.0005167973735
905	0.0005167973735
906	0.0005167973735
907	0.0005167973735
908	0.0005167973735
909	0.0005167973735
910	0.0005167973735
911	0.0005167973735
912	0.0005167948328
913	0.0005167948328
914	0.0005167948328
915	0.0005167948328
916	0.0005167948328
917	0.0005167948328
918	0.0005167948328
919	0.0005167948328
920	0.0005167948328
921	0.0005167948328
922	0.0005167948328
923	0.0005167948328
924	0.0005167948328
925	0.0005167948328
926	0.0005167948328
927	0.0005167948328
928	0.0005167948328
929	0.0005167948328
930	0.0005167948328
931	0.0005167948328
932	0.0005167948328
933	0.0005167948328
934	0.0005167935668
935	0.0005167935668
936	0.0005167935668
937	0.0005167935668
938	0.0005167935668
939	0.0005167935668
940	0.0005167935668
941	0.0005167935668
942	0.0005167935668
943	0.0005167935668
944	0.0005167935668
945	0.0005167923007
946	0.0005167923007
947	0.0005167923007
948	0.0005167923007
949	0.0005167923007
950	0.0005167923007
951	0.0005167923007
952	0.0005167923007
953	0.0005167923007
954	0.0005167923007
955	0.0005167923007
956	0.0005167923007
957	0.0005167923007
958	0.0005167923007
959	0.0005167923007
960	0.0005167923007
961	0.0005167923007
962	0.0005167923007
963	0.0005167923007
964	0.0005167923007
965	0.0005167923007
966	0.0005167923007
967	0.0005167923007
968	0.0005167923007
969	0.0005167923007
970	0.0005167923007
971	0.0005167923007
972	0.0005167923007
973	0.0005167923007
974	0.0005167923007
975	0.0005167923007
976	0.0005167923007
977	0.0005167923007
978	0.0005167923007
979	0.0005167923007
980	0.0005167923007
981	0.0005167923007
982	0.0005167923007
983	0.0005167923007
984	0.0005167923007
985	0.0005167923007
986	0.0005167923007
987	0.0005167923007
988	0.0005167923007
989	0.0005167923007
990	0.0005167923007
991	0.0005167923007
992	0.0005167923007
993	0.0005167923007
994	0.0005167923007
995	0.0005167923007
996	0.0005167923007
997	0.0005167923007
998	0.0005167923007
999	0.0005167923007
